"Group","Sample","Wt.soil","ICPOES.ID","UTM.E","UTM.N","Long.E.","Lat.S.","x.osm","y.osm","Type","Type.adj","EC","pH","Al.AR","As.AR","B.AR","Ba.AR","Be.AR","Ca.AR","Cd.AR","Ce.AR","Co.AR","Cr.AR","Cu.AR","Fe.AR","Ga.AR","Gd.AR","Ge.AR","K.AR","La.AR","Mg.AR","Mn.AR","Mo.AR","Na.AR","Nb.AR","Nd.AR","Ni.AR","P.AR","Pb.AR","S.AR","Sc.AR","Si.AR","Sr.AR","Th.AR","Ti.AR","V.AR","Y.AR","Zn.AR","Zr.AR","Al","As","B","Ba","Be","Ca","Cd","Ce","Co","Cr","Cu","Fe","Ga","Gd","Ge","K","La","Mg","Mn","Mo","Na","Nb","Nd","Ni","P","Pb","S","Sc","Si","Sr","Th","Ti","V","Y","Zn","Zr","EC.log","pH.pow","Al.pow","As.pow","B.log","Ba.pow","Be.pow","Ca.pow","Cd.pow","Ce.pow","Co.pow","Cr.pow","Cu.log","Fe.log","Ga.pow","Gd.pow","Ge.log","K.log","La.pow","Mg.pow","Mn.log","Mo.pow","Na.log","Nb.log","Nd.pow","Ni.pow","P.log","Pb.pow","S.log","Sc.pow","Si.pow","Sr.pow","Th.log","Ti.log","V.pow","Y.pow","Zn.log","Zr.log","Fe.lohi"
10,6,0.306,"Fri.PM.13",392079.3,6465455,115.8581972,-31.94172,12897276,-3755663,"Street dust","Street dust",239,6.6,18448.30643,NA,NA,34.55657406,0.05622343,3677.598139,0.068921543,4.262237718,1.026658327,19.64533274,24.76771654,14346.72673,3.675676403,0.496957452,0.87478886,305.0539437,1.711369648,438.0232538,36.24512019,1.05856971,286.7442565,18.16496439,0.979569158,2.49031541,87.5867443,12.06849695,423.199977,1.288207195,529.8248177,13.92766092,5.282808853,216.0609639,30.38485101,0.987634903,72.34275118,9.454076047,6.931467042,NA,NA,0.651336998,-5.769682516,5.318754328,-5.56604729,-1.441466502,-2.864951625,0.08657898,0.318280242,6.680016282,-1.58952364,-3.590511677,-3.025033535,2.829227815,-2.353966797,3.191011189,0.699043946,-2.834342144,2.767329916,0.008233895,-2.911903249,-1.978851437,1.581368855,-0.400662311,3.156584016,-2.63800933,3.381285609,-0.257383954,-1.226802875,2.484299798,0.522683352,-2.903702992,1.390154446,-0.644814834,2.378397901,-0.02556,-0.0111,NA,NA,-0.46772,-6.8874,5.53886,-1.71699,-0.37835,-0.98562,-0.34375,1.393885969,4.156752826,1.01697,-1.40344,-0.058096756,2.484376644,1.46013,-0.25495,1.559249544,-0.98116,2.457494728,1.259234551,0.98657,-0.78165,1.942438383,-0.64062,2.626545635,1.11938,-2e-04,2.16065,0.722864897,2.334576309,-0.42477,0.99269,1.859395021,0.975619091,"Low_Fe"
10,7,0.301,"Fri.PM.14",392089.1,6465472,115.8583028,-31.94156944,12897287,-3755643,"Street dust","Street dust",460,6.4,20816.9419,1.616194095,NA,5.619526816,0.05567597,2529.043795,NA,4.471291274,1.095236193,39.17114249,7.471074573,15541.06501,2.999326199,0.582818733,0.599680397,289.8495268,1.506007367,396.2710993,26.03011256,2.402502026,102.7225208,23.3675783,1.21126866,13.00529319,58.65221721,7.442655064,393.1229893,1.336938853,495.8664349,8.796234295,5.713525411,280.4755435,35.82273681,0.882874664,35.41867531,9.734103997,7.055271233,-2.408177154,NA,-1.162003752,-5.776457859,4.947345348,NA,-1.390573973,-2.797281174,0.779689099,-0.877212375,6.76298994,-1.789863552,-3.428130278,-3.399609653,2.7811107,-2.478789194,3.093847356,0.371002828,-2.01174051,1.743780165,0.263098303,-2.696582926,-0.322894772,1.183374163,-0.881023567,3.085871297,-2.597868653,3.318055391,-0.713927507,-1.145414972,2.748235317,0.690331583,-3.012823247,0.678988017,-0.61261562,2.662757832,-0.02714,-0.0105,-0.69864,NA,-0.69054,-6.93273,5.12291,NA,-0.3664,-0.95115,-0.26839,0.873383071,4.191480777,1.0143,-1.29911,-0.222080148,2.462172596,1.33438,-0.26075,1.415476046,-0.74614,2.011665668,1.368613707,1.13376,-0.50025,1.768284434,-0.69845,2.594528442,1.13804,-0.00022,1.88889,0.756904163,2.447894998,-0.40758,0.92916,1.549232314,0.988295982,"Low_Fe"
10,8,0.306,"Fri.PM.15",392102.5,6465498,115.8584472,-31.94133333,12897303,-3755612,"Street dust","Street dust",298,6.58,15500.29229,NA,NA,20.89916075,0.092981493,14872.70255,0.044138035,6.341905221,2.165323906,18.41367419,20.1374625,12402.66137,0.759436502,0.645673793,1.41336526,534.0972374,3.427466545,624.4592252,43.30085569,1.002763579,269.0013735,24.05579941,1.151269476,4.927479488,140.9719796,16.08336668,399.3649111,1.203127491,580.7278665,36.08149507,5.24624698,280.1756108,25.24973184,2.039238568,94.55607086,9.551170426,6.574595538,NA,NA,-0.034309619,-5.449373428,6.533264146,-6.194452019,-1.226839391,-2.301448662,-0.160925071,-0.071436736,6.351647733,-3.349197187,-3.511479489,-2.728045052,3.206559293,-1.84219725,3.362867414,0.694153775,-3.071258855,2.520697864,0.106357485,-2.933153396,-1.479191025,1.874542522,-0.29623301,2.915856941,-2.889094213,3.290263637,0.51176151,-1.416505662,2.561397966,0.154796913,-2.361442135,1.475174379,-0.817354917,2.474216264,-0.02572,-0.01202,NA,NA,-0.52099,-4.91572,7.41213,-1.87881,-0.28986,-0.65357,-0.35182,1.304004745,4.093514886,0.99645,-1.23619,0.150254412,2.727620332,2.38171,-0.23542,1.636496479,-0.99908,2.429754497,1.381219794,1.09666,-0.65012,2.149132798,-0.60855,2.601369904,1.08583,-0.00018,2.85434,0.719848732,2.447430327,-0.44495,1.52238,1.975689417,0.980056594,"Low_Fe"
10,9,0.305,"Fri.PM.16",392115.3,6465523,115.8585861,-31.94111111,12897319,-3755583,"Street dust","Street dust",346,6.67,28556.25095,NA,NA,8.024324129,0.06134543,2775.056257,NA,5.766858208,NA,31.92501564,11.04423697,20414.37315,6.174483258,0.577830932,1.338962279,277.0091007,1.696569738,295.8900186,19.07305893,1.280918907,105.9902879,23.31143341,1.287976521,3.745310132,60.8076902,13.8507012,555.6212584,1.914508574,584.0941945,8.491709265,7.901322981,282.0318539,45.66202426,0.918332952,44.40347685,16.15155244,7.095751615,NA,NA,-1.081402079,-5.955114125,4.764546775,NA,-1.411752097,NA,0.299510368,-0.761970773,6.760114974,-1.343454328,-3.712353482,-2.871984629,2.460170836,-2.635271113,2.526108302,-0.215602712,-2.916301808,1.499467942,-0.01493558,-2.910807126,-1.843375098,0.94383674,-0.535543665,3.156207348,-2.514418554,3.206182738,-1.024789217,-1.096849313,2.478140498,0.657387449,-3.249074785,0.62943825,-0.381863353,2.539076099,-0.02505,-0.00909,NA,NA,-0.63974,-6.49637,5.22303,NA,-0.30893,NA,-0.28881,1.043135716,4.309936049,1.02382,-1.30453,0.126768342,2.442494037,1.45122,-0.27844,1.280420351,-0.92061,2.025266072,1.367568979,1.18029,-0.7001,1.783958507,-0.62504,2.744778854,1.33537,-0.00018,1.86952,0.897699815,2.450298162,-0.38352,0.95099,1.647416977,1.208214272,"Low_Fe"
10,10,0.304,"Fri.PM.17",392130.6,6465546,115.85875,-31.94090556,12897337,-3755556,"Street dust","Street dust",410,6.8,2711.333607,NA,NA,11.32157989,0.03921635,7637.866179,NA,2.283846344,1.918535663,5.807471897,5.973690092,1940.018192,NA,0.239794602,0.628726624,338.1910763,1.455127281,476.7191809,14.76550896,0.34582379,304.5389562,6.35531605,NA,2.905306248,98.48834164,8.642614838,301.1247881,0.211290313,431.9735124,23.85136057,0.81447976,72.22739363,5.857604598,1.089018041,74.36080235,2.621884802,5.301727913,NA,NA,-0.176757357,-5.842129513,6.337405561,NA,-1.777606972,-1.951905767,-0.84432264,-0.816103144,4.966984643,NA,-4.031440533,-3.067526723,3.220143064,-2.228374611,3.563459612,0.088825999,-3.665293897,3.115331028,-0.75417635,NA,-1.53692918,1.986470196,-0.446762806,3.104056771,-4.157990186,3.464896286,0.568373276,-2.808673687,1.676351401,-0.835727238,-2.518191576,1.705460967,-1.639574537,2.612783857,-0.02412,-0.02672,NA,NA,-0.59421,-8.76879,6.45059,NA,-0.57484,-0.69859,-0.53215,0.776242688,3.287805802,NA,-1.99798,-0.201538149,2.529162144,1.30246,-0.25015,1.169248421,-1.42583,2.483642855,0.803137153,NA,-0.74979,1.993384825,-0.68003,2.478746507,0.50046,-0.00027,2.52885,-0.089119704,1.858701943,-0.64188,1.05158,1.871344067,0.418613606,"Low_Fe"
11,1,0.312,"Fri.PM.21",391944,6465723,115.8568,-31.93929,12897120,-3755344,"Street dust","Street dust",800,7.21,10501.90657,NA,NA,85.82080007,0.112210297,15947.12,0.165031019,12.11308649,3.463285713,37.17918912,74.5105325,14407.87728,NA,1.0230549,1.317785112,607.2181896,6.634224854,1428.493009,125.1702874,3.094458065,408.630391,46.95905049,2.684278699,14.29592371,303.9313286,117.4899464,729.0004483,1.100954444,688.5744398,47.93168444,5.518377618,573.5728282,28.16990157,3.5097913,385.5793494,3.141007831,5.522953978,NA,NA,0.715903283,-5.923738636,5.940675408,-5.537979948,-1.242071723,-2.494140353,-0.120608947,0.574582372,5.83917225,NA,-3.713564968,-3.460405737,2.672530063,-1.844116285,3.528017208,1.09331699,-2.606745329,2.276452939,0.112917836,-2.748946068,-1.076383678,1.980443664,1.029994648,2.855316228,-3.640180639,2.798265312,0.133418637,-2.028274212,2.615526798,-0.398104032,-2.480801542,2.218388888,-2.591814406,2.903089987,-0.02153,-0.01437,NA,NA,-0.38481,-4.33369,7.52072,-1.43923,-0.18784,-0.50467,-0.27346,1.872217667,4.158600001,NA,-0.98901,0.119844597,2.783344773,3.79272,-0.19548,2.097501249,-0.68564,2.611330663,1.671719307,1.90933,-0.48763,2.482775469,-0.42647,2.862727795,1.04376,-0.00014,3.10157,0.741811416,2.758588569,-0.43291,2.09704,2.586113766,0.497069019,"Low_Fe"
11,2,0.299,"Fri.PM.22",391973,6465705,115.8571,-31.93946,12897153,-3755366,"Street dust","Street dust",329,6.94,5948.73354,6.913852922,NA,36.26191879,0.054589856,8130.392321,0.095349506,NA,31.08652094,168.0183849,149.0060548,101812.4759,19.16456358,2.437923845,4.34310208,484.4704135,2.435059091,1448.132697,664.2612641,30.17680774,168.7718627,63.51767091,3.269012454,89.22406035,240.1138398,76.66330311,621.4154378,0.655130117,629.9254509,24.20373605,2.065663617,747.8387129,39.78133008,2.122279886,295.3937246,NA,4.736089005,-2.021317551,NA,-0.364076499,-6.862751821,5.048519837,-6.305050748,NA,-0.518070305,1.169228787,1.049142321,7.576043308,-1.001781693,-3.063697826,-2.486255762,2.228211743,-3.064873597,3.32318559,2.543830922,-0.547770946,1.173703258,0.196473529,-2.770356683,0.536306118,1.526268523,0.384578527,2.47715522,-4.377766031,2.49075686,-0.768337617,-3.229393081,2.66234271,-0.271446911,-3.202353691,1.733464506,NA,2.517195898,-0.02319,-0.01864,-0.2359,NA,-0.46291,-7.0249,6.53519,-1.60798,NA,-0.15078,-0.15922,2.173203916,5.007800999,1.03892,-0.64925,0.637800037,2.68526726,1.87196,-0.19488,2.822338928,-0.32036,2.227300044,1.802894565,2.17242,-0.29742,2.380417193,-0.46029,2.793382038,0.82834,-0.00016,2.53972,0.3150596,2.873807943,-0.39701,1.55865,2.470401265,NA,NA
11,3,0.308,"Fri.PM.23",392025,6465678,115.8576,-31.93971,12897214,-3755399,"Street dust","Street dust",308,7.21,6475.092978,NA,3.023541679,34.80351801,0.070016855,7475.742081,0.095231841,4.948044837,3.695439776,20.92445372,37.84163641,11301.65606,NA,0.699997111,0.764650093,472.5980882,3.189287496,1352.178133,89.66328725,1.540863261,181.5449531,58.62958873,1.671387665,9.848283477,213.059701,82.35611207,487.4016265,0.936028162,638.272461,21.40406023,2.569027924,732.2098868,25.3978416,1.866192244,176.3508848,2.323673465,5.540710002,NA,-2.128579358,0.31471023,-5.894027524,5.684410425,-5.586449172,-1.636015727,-1.927908677,-0.194089734,0.398401745,6.097696304,NA,-3.591687315,-3.503345188,2.923237076,-2.075210707,3.97446376,1.261053158,-2.802665425,1.966495055,0.836231253,-2.721354025,-0.94771107,2.126564169,1.176044431,2.954080235,-3.301117959,3.223757004,-0.171427609,-2.291480656,3.36105896,-0.000344049,-2.611108122,1.93746743,-2.39185892,2.488550717,-0.02153,-0.01793,NA,0.48051596,-0.46701,-5.94533,6.4218,-1.60838,-0.34234,-0.48697,-0.33606,1.577969909,4.053142086,NA,-1.18873,-0.116537254,2.67449196,2.26387,-0.1979,1.952614657,-0.8655,2.25898418,1.768116848,1.39996,-0.53925,2.328501313,-0.45444,2.687886974,0.97099,-0.00016,2.45002,0.409768825,2.864635589,-0.4443,1.44481,2.246377643,0.366175099,"Low_Fe"
11,4,0.303,"Fri.PM.24",392062,6465661,115.858,-31.93986,12897258,-3755419,"Street dust","Street dust",151.5,7.67,6707.411463,NA,NA,46.90243909,0.072329945,8785.470558,0.02977859,5.962982891,1.617774125,13.96432679,13.14466174,6944.398495,NA,0.586227553,0.601960043,396.8135547,3.49122788,800.7198384,52.32781316,0.61277831,144.1228853,31.15452349,1.359196632,3.65133354,208.6071398,43.40575185,282.5842727,0.742623087,574.2930533,28.4950076,2.753758267,380.9524598,17.33955222,1.803080117,71.27351823,2.163595059,5.844968398,NA,NA,0.882069696,-5.592517043,6.114854579,-6.479965584,-1.180429143,-2.484948777,-0.329493993,-0.389984259,5.879690657,NA,-3.500047233,-3.473564194,3.01746655,-1.715746482,3.719511137,0.991528046,-3.45575204,2.004666321,0.472959467,-2.659106171,-1.67090753,2.374452785,0.804591979,2.677976832,-3.263566633,3.387139827,0.383728916,-1.953033363,2.976674606,-0.113009837,-2.376503606,1.300524861,-2.194228767,2.180412633,-0.01909,-0.01765,NA,NA,-0.43805,-5.81719,6.64164,-2.03434,-0.30209,-0.76735,-0.3885,1.118749415,3.841634634,NA,-1.29544,-0.220432335,2.598586499,2.41284,-0.22263,1.718732585,-1.17777,2.158732948,1.493521113,1.22264,-0.70492,2.319329169,-0.50957,2.451147987,0.8759,-0.00018,2.66391,0.439925814,2.580870782,-0.48893,1.41579,1.852928197,0.335175981,"Low_Fe"
11,5,0.299,"Fri.PM.25",392152,6465615,115.859,-31.94029,12897363,-3755475,"Street dust","Street dust",894,6.08,10112.14045,NA,3.83003825,24.61111849,0.081405912,17434.01191,0.085696481,5.790478521,1.557803427,16.23341607,20.15780337,10836.24865,NA,0.582969439,1.421934327,1227.229788,3.177030724,1247.379086,56.82059366,1.217023158,398.7342003,28.53922018,NA,4.988074585,263.004079,31.51590647,554.2044896,0.862008986,573.1317617,52.82296364,3.511879664,343.8665385,22.48630357,2.120948016,141.6874522,4.681312703,5.912097025,NA,-1.966520191,-0.106196669,-5.81770236,6.456783304,-5.766338497,-1.553180046,-2.866118211,-0.522323142,-0.305803503,5.981257169,NA,-3.849015495,-2.957376834,3.803119723,-2.153447955,3.819404917,0.730503844,-3.112987138,2.67890005,0.041884307,NA,-1.702345,2.262774561,0.141097405,3.008138753,-3.457884564,3.04172066,0.657551033,-2.05324357,2.530858632,-0.196488587,-2.557531815,1.64422861,-1.765816418,2.951337519,-0.02998,-0.01462,NA,0.583203111,-0.50304,-5.37398,7.66181,-1.64304,-0.30809,-0.78347,-0.36808,1.304443205,4.034878962,NA,-1.29895,0.152879539,3.088925888,2.25774,-0.20153,1.754505767,-0.93649,2.600683488,1.455442102,NA,-0.64797,2.419962484,-0.53959,2.74367004,0.93602,-0.00018,3.19099,0.545539626,2.536389917,-0.45808,1.55807,2.151331391,0.670367652,"Low_Fe"
12,1,0.309,"Fri.PM.1",391907.3,6465551.701,115.8564,-31.94083,12897074,-3755547,"Street dust","Street dust",352,6.32,3849.298957,NA,3.983347634,20.33118006,0.062916909,15522.83658,0.044534163,5.256540385,1.648845606,9.89077178,43.92459742,3982.044325,NA,0.367384031,0.886556905,1431.323246,4.305785777,1336.033073,39.84075446,3.211047946,524.0018416,18.82696126,0.987554654,3.294729249,384.1478706,11.36062097,648.4860172,0.451336632,567.3747122,63.23876705,1.773759401,218.3345998,10.22490436,1.990106325,72.3268316,1.232065047,5.285467876,NA,-1.588055866,0.041977226,-5.736118773,6.679889101,-6.081677122,-1.310705357,-2.470103035,-0.678576267,0.812296023,5.31937217,NA,-3.971526018,-3.090588411,4.296176197,-1.510218798,4.227281663,0.714711924,-1.803581099,3.291316753,-0.034888494,-2.982701884,-1.777854451,2.980849113,-0.540025371,3.504461996,-3.765720251,3.370841508,1.17673907,-2.397077196,2.415850302,-0.645352097,-2.281990379,1.311016729,-2.761486784,2.546542663,-0.02781,-0.02276,NA,0.60024821,-0.52408,-6.38714,7.47855,-1.87542,-0.32873,-0.75935,-0.43965,1.64270779,3.60010609,NA,-1.62475,-0.052293383,3.155737725,2.79698,-0.19844,1.600327554,-0.67722,2.719332813,1.274780229,0.99183,-0.72475,2.58449843,-0.64758,2.811900616,0.7017,-0.00019,3.36347,0.24889471,2.339122564,-0.55818,1.50064,1.859299441,0.090633637,"Low_Fe"
12,2,0.3,"Fri.PM.2",391906.35,6465644.077,115.8564,-31.94,12897074,-3755437,"Street dust","Street dust",243,6.3,4001.37779,NA,3.01464071,18.12309747,0.060545679,11496.7531,0.095111125,4.843982311,1.256321657,9.549441189,16.70885765,4653.444186,NA,0.419769415,0.828719976,730.7579915,2.952236773,753.0351686,35.03627084,0.691964284,236.4782596,15.0536755,0.754305022,2.81758562,357.3348402,22.40833787,448.5121555,0.445268977,596.2130427,36.91794271,1.62499151,175.9015757,10.16791916,1.676772499,119.9256925,1.337951166,5.49940192,NA,-1.691511452,0.10219512,-5.599349282,6.554827827,-5.147701442,-1.217254934,-2.566803976,-0.538509469,0.020946869,5.650370802,NA,-3.663041838,-2.982865074,3.799090232,-1.712428997,3.829119823,0.761391727,-3.163213045,2.67086417,-0.083369927,-3.076950562,-1.759111753,3.083681162,0.314441008,3.310943676,-3.604068845,3.595605949,0.813705577,-2.309489517,2.374932502,-0.475754525,-2.278121294,1.991880214,-2.503852645,2.385606274,-0.02798,-0.02236,NA,0.47923556,-0.53717,-6.55377,7.02473,-1.60879,-0.34725,-0.88195,-0.44523,1.222946759,3.667774509,NA,-1.52309,-0.081592193,2.863773573,2.14398,-0.22572,1.544517875,-1.13091,2.37379122,1.17764255,0.83137,-0.75602,2.553075362,-0.57352,2.651774218,0.69748,-0.00017,2.87354,0.210851096,2.24526973,-0.55897,1.35642,2.078912235,0.126440262,"Low_Fe"
12,3,0.309,"Fri.PM.3",391907,6465520,115.8564,-31.94112,12897073,-3755584,"Street dust","Street dust",167,6.43,3091.963328,NA,NA,11.53866814,0.045731651,3109.148509,0.033570849,3.254021178,4.220430275,299.5462784,23.40483685,6617.68943,NA,2.216035454,NA,278.4468366,1.837380452,287.5959857,50.61370058,6.062553816,180.017095,9.581667336,0.643309998,144.7711122,128.5274611,32.52862894,129.6448514,0.336501498,507.6505527,11.16669576,1.382093918,111.9686916,10.41500036,1.593503696,138.9950901,0.779183159,5.035982006,NA,NA,-0.554875702,-6.085544182,5.041524633,-6.394676721,-1.820688026,-1.56064246,2.701689381,0.15236316,5.796922016,NA,-2.204859776,NA,2.628647606,-2.392238654,2.660977124,0.923642759,-1.19844841,2.192472275,-0.740727923,-3.441708102,1.974574415,1.855563043,0.481541049,1.864219256,-4.089732222,3.229213779,-0.587643788,-2.676979862,1.717639749,-0.657332434,-2.534644369,1.933859066,-3.250088684,2.222716471,-0.02689,-0.02516,NA,NA,-0.59179,-7.91026,5.3483,-1.98565,-0.45339,-0.45263,-0.1294,1.369305618,3.820706382,NA,-0.67998,NA,2.444742288,1.53507,-0.28023,1.704268092,-0.54766,2.255313749,0.981441089,0.74906,-0.26099,2.108995929,-0.53655,2.112755274,0.6157,-0.00022,2.02543,0.140537556,2.049096603,-0.55561,1.31628,2.142999459,-0.108360443,"Low_Fe"
12,4,0.308,"Fri.PM.4",391908,6465521,115.8564,-31.94111,12897075,-3755583,"Street dust","Street dust",370,7.13,11120.9382,NA,NA,21.39377636,0.079196043,16378.98349,0.036117794,8.061196643,0.718172383,12.35203255,8.78861032,9539.312306,1.451184449,0.662472524,1.318946968,449.3364541,3.773878578,678.9011097,33.38093749,0.841203775,300.4097179,16.48566167,1.647450832,3.304097404,359.9443341,29.50605897,472.4178214,0.903460087,587.0647486,40.41451946,4.485103761,186.3970955,24.59436167,3.519170396,62.28343941,2.733858108,6.337408575,NA,NA,0.083923696,-5.515005303,6.724577938,-6.300145986,-0.892114347,-3.310222011,-0.465355731,-0.805719758,6.184000317,-2.606796275,-3.390952555,-2.702342693,3.128595589,-1.651073086,3.541299116,0.528808644,-3.152097707,2.72597091,-0.176685346,-2.479947217,-1.784013024,2.906773032,0.405419271,3.178687449,-3.080699706,3.395958758,0.720012753,-1.478414729,2.24870296,0.223340857,-1.720951081,1.152519211,-1.973462522,2.568201724,-0.022,-0.014,NA,NA,-0.51839,-5.47406,7.56273,-1.95652,-0.2468,-1.1999,-0.40598,0.943920209,3.979517067,1.00483,-1.2209,0.120227334,2.652571654,2.54887,-0.23104,1.523498529,-1.05947,2.477713977,1.217106383,1.38679,-0.7242,2.556235342,-0.54598,2.674326272,0.9558,-0.00018,2.95061,0.651772495,2.270439141,-0.4479,2.10034,1.794372587,0.43677597,"Low_Fe"
12,6,0.301,"Fri.PM.5",392039.6,6465460.7,115.8578,-31.94167,12897229,-3755656,"Street dust","Street dust",170,6.92,3973.687317,NA,NA,9.670680017,0.048390503,17429.02673,NA,3.060319247,0.628233106,4.874761794,9.576280533,5607.35084,1.938067144,NA,1.187327926,165.953376,2.19275314,362.7416987,19.8161491,0.288407234,109.3129145,7.698356941,NA,2.565533717,147.4690375,24.66608689,113.6022101,0.332004971,473.021995,51.49181344,1.83811475,83.24355815,7.238751157,0.954344771,94.17998281,1.113871536,5.512827058,NA,NA,-0.50552405,-5.803074383,6.991269618,NA,-1.65610344,-3.239466673,-1.190551439,-0.515333417,5.857210986,-2.112931521,NA,-2.602917338,2.337084202,-1.989464784,3.119068327,0.211874537,-4.01800447,1.919591865,-0.733615758,NA,-1.832456146,2.218995559,0.43080662,1.958080281,-3.877228017,3.384519209,1.166800153,-2.165882226,1.647148066,-0.79517398,-2.821352957,1.770584982,-2.666780863,2.230448921,-0.02332,-0.02243,NA,NA,-0.61464,-7.61617,7.66135,NA,-0.47243,-1.29162,-0.56663,0.98119686,3.74875773,1.00859,NA,0.074570683,2.219986092,1.73871,-0.26599,1.297019261,-1.515,2.038671474,0.886398044,NA,-0.77539,2.168700846,-0.56376,2.055386781,0.61202,-0.00024,3.16726,0.26437262,1.920350635,-0.60869,0.97281,1.973958607,0.046835106,"Low_Fe"
